Date,Open,High,Low,Close,Adj Close,Volume,Symbol
2016-01-21,186.21,188.87,184.64,186.69,174.32,195772900,SPY
2016-01-22,189.78,190.76,188.88,190.52,177.89,168319600,SPY
2016-01-25,189.92,190.15,187.41,187.64,175.21,130371700,SPY
2016-01-26,188.42,190.53,188.02,190.2,177.6,141036800,SPY
2016-01-27,189.58,191.56,187.06,188.13,175.66,185681700,SPY
2016-01-28,189.96,190.2,187.16,189.11,176.58,143798800,SPY
2016-01-29,190.02,193.88,189.88,193.72,180.88,210529300,SPY
2016-02-01,192.53,194.58,191.84,193.65,180.82,136061600,SPY
2016-02-02,191.96,191.97,189.54,190.16,177.56,182564900,SPY
2016-02-03,191.41,191.78,187.1,191.3,178.62,205054900,SPY
2016-02-04,190.71,192.75,189.96,191.6,178.9,139531800,SPY
2016-02-05,190.99,191.67,187.2,187.95,175.5,180788300,SPY
2016-02-08,185.77,186.12,182.8,185.42,173.13,191526700,SPY
2016-02-09,183.36,186.94,183.2,185.43,173.14,184513100,SPY
2016-02-10,186.41,188.34,185.12,185.27,172.99,148214100,SPY
2016-02-11,182.34,184.1,181.09,182.86,170.74,219058900,SPY
2016-02-12,184.96,186.65,183.96,186.63,174.26,127632400,SPY
2016-02-16,188.77,189.81,187.63,189.78,177.2,120250700,SPY
2016-02-17,191.16,193.32,191.01,192.88,180.1,136009500,SPY
2016-02-18,193.2,193.27,191.72,192.09,179.36,102343000,SPY
2016-02-19,191.17,192.18,190.45,192.0,179.28,114793000,SPY
2016-02-22,193.87,194.95,193.79,194.78,181.87,103640300,SPY
2016-02-23,194.0,194.32,192.18,192.32,179.58,111455300,SPY
2016-02-24,190.63,193.53,189.32,193.2,180.4,150812200,SPY
2016-02-25,193.73,195.55,192.83,195.54,182.58,110728300,SPY
2016-02-26,196.57,196.68,194.9,195.09,182.16,129833700,SPY
2016-02-29,195.11,196.23,193.33,193.56,180.73,125918100,SPY
2016-03-01,195.01,198.21,194.45,198.11,184.98,141799700,SPY
2016-03-02,197.74,199.06,197.25,199.0,185.81,102415000,SPY
2016-03-03,198.79,199.8,198.11,199.78,186.54,95172200,SPY
2016-03-04,200.01,201.35,199.03,200.43,187.15,129293600,SPY
2016-03-07,199.34,201.07,199.25,200.59,187.3,100219000,SPY
2016-03-08,199.32,199.92,198.21,198.4,185.25,123974900,SPY
2016-03-09,199.36,199.79,198.43,199.38,186.17,94801200,SPY
2016-03-10,199.96,201.07,197.38,199.54,186.32,156838700,SPY
2016-03-11,201.26,202.81,199.52,202.76,189.32,137964500,SPY
2016-03-14,202.16,203.04,201.77,202.5,189.08,73612000,SPY
2016-03-15,201.36,202.53,201.05,202.17,188.77,93169100,SPY
2016-03-16,201.6,203.82,201.55,203.34,189.87,129303200,SPY
2016-03-17,203.24,205.23,202.77,204.63,191.07,134278500,SPY
2016-03-18,204.17,204.78,203.8,204.38,191.82,138372400,SPY
2016-03-21,204.07,204.94,203.8,204.67,192.09,72926700,SPY
2016-03-22,203.76,205.23,203.57,204.56,191.99,97471900,SPY
2016-03-23,204.11,204.33,203.01,203.21,190.72,81052500,SPY
2016-03-24,202.0,203.16,201.74,203.12,190.64,84360900,SPY
2016-03-28,203.61,203.86,202.71,203.24,190.75,62408200,SPY
2016-03-29,202.76,205.25,202.4,205.12,192.52,92922900,SPY
2016-03-30,206.3,206.87,205.59,206.02,193.36,86365300,SPY
2016-03-31,205.91,206.41,205.33,205.52,192.89,94584100,SPY
2016-04-01,204.35,207.14,203.98,206.92,194.2,114423500,SPY
2016-04-04,206.83,207.07,205.89,206.25,193.58,63497000,SPY
2016-04-05,204.67,206.26,203.89,204.19,191.64,99662200,SPY
2016-04-06,204.19,206.49,203.98,206.42,193.74,91839800,SPY
2016-04-07,205.14,205.56,203.09,203.95,191.42,113859000,SPY
2016-04-08,205.34,205.85,203.87,204.5,191.93,95040600,SPY
2016-04-11,205.25,206.07,203.91,204.02,191.48,83757500,SPY
2016-04-12,204.22,206.25,203.7,205.92,193.27,115350600,SPY
2016-04-13,207.0,208.1,206.84,208.0,195.22,96336400,SPY
2016-04-14,208.07,208.6,207.6,208.01,195.23,65212900,SPY
2016-04-15,208.01,208.17,207.4,207.78,195.01,75761600,SPY
2016-04-18,207.78,209.28,207.0,209.24,196.38,82531000,SPY
2016-04-19,209.74,210.2,208.94,209.9,197.0,88316100,SPY
2016-04-20,209.95,210.92,209.39,210.1,197.19,81100300,SPY
2016-04-21,210.12,210.25,208.65,208.97,196.13,85695000,SPY
2016-04-22,208.55,209.29,207.91,208.97,196.13,99251700,SPY
2016-04-25,208.26,208.66,207.54,208.61,195.79,66166500,SPY
2016-04-26,209.04,209.52,208.36,208.92,196.08,75864200,SPY
2016-04-27,208.47,209.81,208.05,209.35,196.49,77329400,SPY
2016-04-28,208.46,209.76,206.96,207.45,194.7,97216200,SPY
2016-04-29,206.72,207.13,205.03,206.33,193.65,142424100,SPY
2016-05-02,206.92,208.18,206.41,207.97,195.19,62188000,SPY
2016-05-03,206.52,206.8,205.28,206.16,193.49,106422100,SPY
2016-05-04,204.99,205.85,204.42,205.01,192.41,92243800,SPY
2016-05-05,205.56,205.98,204.47,204.97,192.37,67619200,SPY
2016-05-06,204.06,205.77,203.88,205.72,193.08,89315000,SPY
2016-05-09,205.57,206.4,205.36,205.89,193.24,74374900,SPY
2016-05-10,206.72,208.47,206.64,208.45,195.64,77472200,SPY
2016-05-11,207.91,208.54,206.5,206.5,193.81,81727000,SPY
2016-05-12,207.29,207.49,205.37,206.56,193.87,89586300,SPY
2016-05-13,206.21,206.86,204.38,204.76,192.18,96474600,SPY
2016-05-16,204.96,207.34,204.89,206.78,194.07,77486800,SPY
2016-05-17,206.46,206.8,204.23,204.85,192.26,114924900,SPY
2016-05-18,204.44,206.3,203.63,204.91,192.32,120062100,SPY
2016-05-19,204.06,204.54,202.78,204.2,191.65,115430500,SPY
2016-05-20,204.92,206.1,204.86,205.49,192.86,104990400,SPY
2016-05-23,205.51,205.84,204.99,205.21,192.6,58682600,SPY
2016-05-24,206.17,208.24,206.14,207.87,195.1,93537800,SPY
2016-05-25,208.67,209.77,207.87,209.28,196.42,76621400,SPY
2016-05-26,209.44,209.71,208.97,209.34,196.48,55280700,SPY
2016-05-27,209.53,210.25,209.47,210.24,197.32,64211200,SPY
2016-05-31,210.56,210.69,209.18,209.84,196.95,109879400,SPY
2016-06-01,209.12,210.48,208.89,210.27,197.35,69936200,SPY
2016-06-02,209.8,210.93,209.24,210.91,197.95,63044700,SPY
2016-06-03,210.25,210.69,208.86,210.28,197.36,101757100,SPY
2016-06-06,210.7,211.77,210.51,211.35,198.36,64887000,SPY
2016-06-07,211.53,212.34,211.5,211.68,198.67,60974800,SPY
2016-06-08,211.84,212.52,211.69,212.37,199.32,66170900,SPY
2016-06-09,211.51,212.22,211.19,212.08,199.05,73786900,SPY
2016-06-10,210.46,210.86,209.43,210.07,197.16,113829200,SPY
2016-06-13,209.36,210.37,208.35,208.45,195.64,117751200,SPY
2016-06-14,208.0,208.74,206.92,208.04,195.26,125059300,SPY
2016-06-15,208.04,209.36,207.53,207.75,194.98,109124500,SPY
2016-06-16,207.75,208.57,205.59,208.37,195.57,149533100,SPY
2016-06-17,207.17,207.2,205.75,206.52,194.84,117055700,SPY
2016-06-20,208.82,209.61,207.75,207.85,196.09,82789600,SPY
2016-06-21,208.3,208.92,207.78,208.44,196.65,72461700,SPY
2016-06-22,208.65,209.5,207.93,208.1,196.33,95560500,SPY
2016-06-23,209.81,210.87,209.27,210.81,198.88,102731400,SPY
2016-06-24,203.63,210.85,202.72,203.24,191.74,333444400,SPY
2016-06-27,201.59,201.6,198.65,199.6,188.31,230775800,SPY
2016-06-28,201.48,203.23,201.12,203.2,191.7,159382400,SPY
2016-06-29,204.84,206.93,204.72,206.66,194.97,137328600,SPY
2016-06-30,207.21,209.54,206.56,209.48,197.63,165021900,SPY
2016-07-01,209.48,210.49,209.29,209.92,198.04,106055300,SPY
2016-07-05,208.95,209.08,207.71,208.41,196.62,109803700,SPY
2016-07-06,207.83,209.8,207.06,209.66,197.8,96021500,SPY
2016-07-07,209.87,210.65,208.63,209.53,197.68,85593800,SPY
2016-07-08,211.05,212.94,210.78,212.65,200.62,133971000,SPY
2016-07-11,213.19,214.07,212.95,213.4,201.33,73633900,SPY
2016-07-12,214.53,215.3,213.43,214.95,202.79,101275600,SPY
2016-07-13,215.44,215.45,214.35,214.92,202.76,87324100,SPY
2016-07-14,216.4,216.67,215.66,216.12,203.89,91230900,SPY
2016-07-15,216.78,217.01,215.31,215.83,203.62,107155400,SPY
2016-07-18,215.97,216.6,215.67,216.41,204.17,58725900,SPY
2016-07-19,215.92,216.23,215.63,216.19,203.96,54345700,SPY
2016-07-20,216.19,217.37,216.19,217.09,204.81,58159500,SPY
2016-07-21,216.96,217.22,215.75,216.27,204.04,67777300,SPY
2016-07-22,216.41,217.3,216.1,217.24,204.95,62787500,SPY
2016-07-25,217.0,217.06,215.97,216.65,204.39,55873100,SPY
2016-07-26,216.53,217.17,215.76,216.75,204.49,70080500,SPY
2016-07-27,217.19,217.27,215.62,216.52,204.27,84083900,SPY
2016-07-28,216.29,217.11,215.75,216.77,204.51,65035700,SPY
2016-07-29,216.46,217.54,216.13,217.12,204.84,79519400,SPY
2016-08-01,217.19,217.65,216.41,216.94,204.67,73311400,SPY
2016-08-02,216.65,216.83,214.57,215.55,203.36,92295500,SPY
2016-08-03,215.48,216.25,215.13,216.18,203.95,53993600,SPY
2016-08-04,216.31,216.78,214.25,216.41,204.17,46585500,SPY
2016-08-05,216.41,218.23,216.41,218.18,205.84,71892200,SPY
2016-08-08,218.4,218.52,217.74,218.05,205.71,39906500,SPY
2016-08-09,218.13,218.76,217.8,218.18,205.84,51251700,SPY
2016-08-10,218.31,218.4,217.23,217.64,205.33,57941100,SPY
2016-08-11,218.26,218.94,217.95,218.65,206.28,72504300,SPY
2016-08-12,218.29,218.71,217.99,218.46,206.1,61313500,SPY
2016-08-15,218.89,219.5,218.88,219.09,206.7,49813500,SPY
2016-08-16,218.6,218.68,217.96,217.96,205.63,53213600,SPY
2016-08-17,218.0,218.53,217.02,218.37,206.02,75134300,SPY
2016-08-18,218.34,218.9,218.21,218.86,206.48,52989300,SPY
2016-08-19,218.31,218.75,217.74,218.54,206.18,75443000,SPY
2016-08-22,218.26,218.8,217.83,218.53,206.17,61368800,SPY
2016-08-23,219.25,219.6,218.9,218.97,206.58,53399200,SPY
2016-08-24,218.8,218.91,217.36,217.85,205.53,71728900,SPY
2016-08-25,217.4,218.19,217.22,217.7,205.38,69224800,SPY
2016-08-26,217.92,219.12,216.25,217.29,205.0,122506300,SPY
2016-08-29,217.44,218.67,217.4,218.36,206.01,70502200,SPY
2016-08-30,218.26,218.59,217.35,218.0,205.67,58114500,SPY
2016-08-31,217.61,217.75,216.47,217.38,205.08,85269500,SPY
2016-09-01,217.37,217.73,216.03,217.39,205.09,97844200,SPY
2016-09-02,218.39,218.87,217.7,218.37,206.02,79293900,SPY
2016-09-06,218.7,219.12,217.86,219.03,206.64,56702100,SPY
2016-09-07,218.84,219.22,218.3,219.01,206.62,76554900,SPY
2016-09-08,218.62,218.94,218.15,218.51,206.15,74102900,SPY
2016-09-09,216.97,217.03,213.25,213.28,201.21,221589100,SPY
2016-09-12,212.39,216.81,212.31,216.34,204.1,168110900,SPY
2016-09-13,214.84,215.15,212.5,213.23,201.17,182828800,SPY
2016-09-14,213.29,214.7,212.5,213.15,201.09,134185500,SPY
2016-09-15,212.96,215.73,212.75,215.28,203.1,134427900,SPY
2016-09-16,213.48,213.69,212.57,213.37,202.32,155236400,SPY
2016-09-19,214.13,214.88,213.03,213.41,202.35,80250500,SPY
2016-09-20,214.41,214.59,213.38,213.42,202.36,69665300,SPY
2016-09-21,214.24,216.03,213.44,215.82,204.64,110284400,SPY
2016-09-22,217.0,217.53,216.71,217.18,205.93,76678700,SPY
2016-09-23,216.72,216.88,215.88,215.99,204.8,73630900,SPY
2016-09-26,215.02,215.23,214.01,214.24,203.14,89827300,SPY
2016-09-27,214.05,215.68,213.62,215.57,204.4,78494800,SPY
2016-09-28,215.83,216.82,214.71,216.64,205.42,87411000,SPY
2016-09-29,216.4,216.87,214.04,214.68,203.56,128070600,SPY
2016-09-30,215.65,217.12,215.36,216.3,205.09,117202900,SPY
2016-10-03,215.82,216.04,215.04,215.78,204.6,83512100,SPY
2016-10-04,215.91,216.17,213.99,214.68,203.56,119948100,SPY
2016-10-05,215.41,216.13,215.33,215.63,204.46,72816000,SPY
2016-10-06,215.37,216.04,214.74,215.78,204.6,62927400,SPY
2016-10-07,216.1,216.3,214.19,215.04,203.9,89788300,SPY
2016-10-10,216.16,216.7,215.99,216.16,204.96,51855000,SPY
2016-10-11,215.66,215.74,212.58,213.43,202.37,130367400,SPY
2016-10-12,213.59,214.32,213.01,213.71,202.64,73866100,SPY
2016-10-13,212.16,213.59,211.21,213.01,201.98,101357000,SPY
2016-10-14,214.15,214.69,213.03,213.12,202.08,93346200,SPY
2016-10-17,213.09,213.39,212.17,212.38,201.38,58275700,SPY
2016-10-18,214.24,214.31,213.27,213.71,202.64,76869700,SPY
2016-10-19,214.02,214.64,213.6,214.28,203.18,66519200,SPY
2016-10-20,213.87,214.53,213.11,213.88,202.8,73639800,SPY
2016-10-21,213.88,214.08,212.76,213.98,202.89,89089100,SPY
2016-10-24,215.0,215.32,214.48,214.89,203.76,60146600,SPY
2016-10-25,214.68,214.98,213.98,214.17,203.07,66542300,SPY
2016-10-26,213.21,214.42,212.93,213.74,202.67,75705500,SPY
2016-10-27,214.58,214.62,213.08,213.17,202.13,77220200,SPY
2016-10-28,213.14,213.93,211.71,212.54,201.53,140623200,SPY
2016-10-31,212.93,213.19,212.36,212.55,201.54,61272500,SPY
2016-11-01,212.93,212.99,209.6,211.01,200.08,122781800,SPY
2016-11-02,210.65,211.1,209.23,209.74,198.87,103330800,SPY
2016-11-03,209.99,210.24,208.46,208.78,197.96,88939300,SPY
2016-11-04,208.91,209.89,208.38,208.55,197.75,109122100,SPY
2016-11-07,208.55,213.19,208.55,213.15,202.11,109794900,SPY
2016-11-08,212.69,214.77,212.38,214.11,203.02,106772100,SPY
2016-11-09,212.37,217.1,212.34,216.38,205.17,258429000,SPY
2016-11-10,217.3,218.31,215.22,216.92,205.68,172113300,SPY
2016-11-11,216.08,216.7,215.32,216.42,205.21,100552700,SPY
2016-11-14,217.03,217.27,215.72,216.59,205.37,94580000,SPY
2016-11-15,217.04,218.28,216.8,218.28,206.97,91652600,SPY
2016-11-16,217.56,218.14,217.42,217.87,206.58,65617700,SPY
2016-11-17,218.05,219.06,217.92,218.99,207.65,69797200,SPY
2016-11-18,219.07,219.27,218.29,218.5,207.18,86265800,SPY
2016-11-21,219.17,220.18,219.0,220.15,208.75,72402600,SPY
2016-11-22,220.51,220.79,219.73,220.58,209.15,67429000,SPY
2016-11-23,219.98,220.76,219.75,220.7,209.27,56620200,SPY
2016-11-25,221.1,221.56,221.01,221.52,210.04,37872300,SPY
2016-11-28,221.16,221.48,220.36,220.48,209.06,76572500,SPY
2016-11-29,220.52,221.44,220.17,220.91,209.47,69886700,SPY
2016-11-30,221.63,221.82,220.31,220.38,208.96,113291800,SPY
2016-12-01,220.73,220.73,219.15,219.57,208.2,79040500,SPY
2016-12-02,219.67,220.25,219.26,219.68,208.3,74840300,SPY
2016-12-05,220.65,221.4,220.42,221.0,209.55,67837800,SPY
2016-12-06,221.22,221.74,220.66,221.7,210.21,59877400,SPY
2016-12-07,221.52,224.67,221.38,224.6,212.96,110738100,SPY
2016-12-08,224.57,225.7,224.26,225.15,213.49,99714400,SPY
2016-12-09,225.41,226.53,225.37,226.51,214.78,88005800,SPY
2016-12-12,226.4,226.96,225.76,226.25,214.53,102016100,SPY
2016-12-13,227.02,228.34,227.0,227.76,215.96,110477500,SPY
2016-12-14,227.41,228.23,225.37,225.88,214.18,142501800,SPY
2016-12-15,226.16,227.81,225.89,226.81,215.06,124972600,SPY
2016-12-16,226.01,226.08,224.67,225.04,214.64,156420200,SPY
2016-12-19,225.25,226.02,225.08,225.53,215.11,90341100,SPY
2016-12-20,226.15,226.57,225.88,226.4,215.94,89838800,SPY
2016-12-21,226.25,226.45,225.77,225.77,215.34,67909000,SPY
2016-12-22,225.6,225.74,224.92,225.38,214.96,56219100,SPY
2016-12-23,225.43,225.72,225.21,225.71,215.28,36697800,SPY
2016-12-27,226.02,226.73,226.0,226.27,215.81,42672500,SPY
2016-12-28,226.57,226.59,224.27,224.4,214.03,64095000,SPY
2016-12-29,224.48,224.89,223.84,224.35,213.98,48696100,SPY
2016-12-30,224.73,224.83,222.73,223.53,213.2,108998300,SPY
2017-01-03,225.04,225.83,223.88,225.24,214.83,91366500,SPY
2017-01-04,225.62,226.75,225.61,226.58,216.11,78744400,SPY
2017-01-05,226.27,226.58,225.48,226.4,215.94,78379000,SPY
2017-01-06,226.53,227.75,225.9,227.21,216.71,71559900,SPY
2017-01-09,226.91,227.07,226.42,226.46,215.99,46939700,SPY
2017-01-10,226.48,227.45,226.01,226.46,215.99,63771900,SPY
2017-01-11,226.36,227.1,225.59,227.1,216.6,74650000,SPY
2017-01-12,226.5,226.75,224.96,226.53,216.06,72113200,SPY
2017-01-13,226.73,227.4,226.69,227.05,216.56,62717900,SPY
2017-01-17,226.31,226.78,225.8,226.25,215.79,61240800,SPY
2017-01-18,226.54,226.8,225.9,226.75,216.27,54793300,SPY
2017-01-19,226.84,227.0,225.41,225.91,215.47,66608800,SPY
2017-01-20,226.7,227.31,225.97,226.74,216.26,129168600,SPY
2017-01-23,226.74,226.81,225.27,226.15,215.7,75061600,SPY
2017-01-24,226.4,228.08,226.27,227.6,217.08,95555300,SPY
2017-01-25,228.7,229.57,228.51,229.57,218.96,84437700,SPY
2017-01-26,229.4,229.71,229.01,229.33,218.73,59970700,SPY
2017-01-27,229.42,229.59,228.76,228.97,218.39,59711100,SPY
2017-01-30,228.17,228.2,226.41,227.55,217.03,79737300,SPY
2017-01-31,226.98,227.6,226.32,227.53,217.01,75880800,SPY
2017-02-01,227.53,228.59,226.94,227.62,217.1,79117700,SPY
2017-02-02,227.62,228.1,226.82,227.77,217.24,69657600,SPY
2017-02-03,228.82,229.55,228.46,229.34,218.74,80563200,SPY
2017-02-06,228.87,229.33,228.54,228.93,218.35,57790100,SPY
2017-02-07,229.38,229.66,228.72,228.94,218.36,57931200,SPY
2017-02-08,228.94,229.39,228.31,229.24,218.65,51566200,SPY
2017-02-09,229.24,230.95,229.24,230.6,219.94,65955200,SPY
2017-02-10,231.0,231.77,230.62,231.51,220.81,66015900,SPY
2017-02-13,232.08,233.07,232.05,232.77,222.01,55182100,SPY
2017-02-14,232.56,233.71,232.16,233.7,222.9,71109000,SPY
2017-02-15,233.45,235.14,233.39,234.92,224.06,86785800,SPY
2017-02-16,234.95,235.16,233.85,234.72,223.87,84722400,SPY
2017-02-17,233.95,235.09,233.93,235.09,224.23,77204100,SPY
2017-02-21,235.52,236.69,235.51,236.49,225.56,88946100,SPY
2017-02-22,236.02,236.54,235.83,236.28,225.36,62115200,SPY
2017-02-23,236.88,236.9,235.56,236.44,225.51,74615900,SPY
2017-02-24,235.46,236.79,235.41,236.74,225.8,82381600,SPY
2017-02-27,236.64,237.31,236.35,237.11,226.15,56515400,SPY
2017-02-28,236.67,236.95,236.02,236.47,225.54,96961900,SPY
2017-03-01,238.39,240.32,238.37,239.78,228.7,149158200,SPY
2017-03-02,239.56,239.57,238.21,238.27,227.26,70246000,SPY
2017-03-03,238.17,238.61,237.73,238.42,227.4,81974300,SPY
2017-03-06,237.5,238.12,237.01,237.71,226.72,55391500,SPY
2017-03-07,237.36,237.77,236.76,237.0,226.05,65103700,SPY
2017-03-08,237.34,237.64,236.4,236.56,225.63,78168800,SPY
2017-03-09,236.7,237.24,235.74,236.86,225.91,90683900,SPY
2017-03-10,237.97,238.02,236.59,237.69,226.7,81991700,SPY
2017-03-13,237.62,237.86,237.24,237.81,226.82,57256800,SPY
2017-03-14,237.18,237.24,236.19,236.9,225.95,59880800,SPY
2017-03-15,237.56,239.44,237.29,238.95,227.91,96081800,SPY
2017-03-16,239.11,239.2,238.1,238.48,227.46,78344000,SPY
2017-03-17,237.75,237.97,237.03,237.03,227.06,89002100,SPY
2017-03-20,237.03,237.36,236.32,236.77,226.81,52537000,SPY
2017-03-21,237.47,237.61,233.58,233.73,223.9,131809300,SPY
2017-03-22,233.77,234.61,233.05,234.28,224.42,97569200,SPY
2017-03-23,234.28,235.34,233.6,234.03,224.19,100410300,SPY
2017-03-24,234.38,235.04,232.96,233.86,224.02,112504900,SPY
2017-03-27,231.93,233.92,231.61,233.62,223.79,87454500,SPY
2017-03-28,233.27,235.81,233.14,235.32,225.42,93483900,SPY
2017-03-29,234.99,235.81,234.73,235.54,225.63,61950400,SPY
2017-03-30,235.47,236.52,235.27,236.29,226.35,56737900,SPY
2017-03-31,235.9,236.51,235.68,235.74,225.82,73733100,SPY
2017-04-03,235.8,236.03,233.91,235.33,225.43,85546500,SPY
2017-04-04,235.0,235.58,234.56,235.48,225.57,56466200,SPY
2017-04-05,236.26,237.39,234.54,234.78,224.9,108800600,SPY
2017-04-06,234.94,236.04,234.43,235.44,225.54,69135800,SPY
2017-04-07,235.15,236.0,234.64,235.2,225.31,74412300,SPY
2017-04-10,235.36,236.26,234.73,235.34,225.44,67615300,SPY
2017-04-11,234.9,235.18,233.34,235.06,225.17,88045300,SPY
2017-04-12,234.74,234.96,233.77,234.03,224.19,81864400,SPY
2017-04-13,233.64,234.49,232.51,232.51,222.73,92880400,SPY
2017-04-17,233.11,234.57,232.88,234.57,224.7,68405400,SPY
2017-04-18,233.72,234.49,233.08,233.87,224.03,83225800,SPY
2017-04-19,234.52,234.95,233.18,233.44,223.62,68699900,SPY
2017-04-20,234.15,235.85,233.78,235.34,225.44,92572200,SPY
2017-04-21,235.25,235.31,234.13,234.59,224.72,110389800,SPY
2017-04-24,237.18,237.41,234.56,237.17,227.19,119209900,SPY
2017-04-25,237.91,238.95,237.81,238.55,228.51,76698300,SPY
2017-04-26,238.51,239.53,238.35,238.4,228.37,84702500,SPY
2017-04-27,238.77,238.95,237.98,238.6,228.56,57410300,SPY
2017-04-28,238.9,238.93,237.93,238.08,228.06,63532800,SPY
2017-05-01,238.68,239.17,238.2,238.68,228.64,66882500,SPY
2017-05-02,238.84,238.98,238.3,238.77,228.73,57375700,SPY
2017-05-03,238.77,238.88,237.7,238.48,228.45,73137700,SPY
2017-05-04,238.83,238.92,237.78,238.76,228.72,61462700,SPY
2017-05-05,239.19,239.72,238.68,239.7,229.62,62001300,SPY
2017-05-08,239.75,239.92,239.17,239.66,229.58,48385700,SPY
2017-05-09,239.96,240.19,239.04,239.44,229.37,51363200,SPY
2017-05-10,239.39,239.87,239.15,239.87,229.78,54293800,SPY
2017-05-11,239.35,239.57,238.13,239.38,229.31,62358300,SPY
2017-05-12,239.09,239.43,238.67,238.98,228.93,53912700,SPY
2017-05-15,239.47,240.44,239.45,240.3,230.19,61918900,SPY
2017-05-16,240.64,240.67,239.63,240.08,229.98,51241800,SPY
2017-05-17,240.08,240.08,235.75,235.82,225.9,172174100,SPY
2017-05-18,235.73,237.75,235.43,236.77,226.81,107047700,SPY
2017-05-19,237.33,239.08,237.27,238.31,228.29,115011400,SPY
2017-05-22,238.9,239.71,238.82,239.52,229.44,61010600,SPY
2017-05-23,239.95,240.24,239.51,240.05,229.95,48341700,SPY
2017-05-24,240.32,240.73,239.93,240.61,230.49,46927700,SPY
2017-05-25,241.2,242.08,240.96,241.76,231.59,64071700,SPY
2017-05-26,241.54,241.9,241.45,241.71,231.54,46629900,SPY
2017-05-30,241.34,241.79,241.16,241.5,231.34,35201900,SPY
2017-05-31,241.84,241.88,240.64,241.44,231.28,91796000,SPY
2017-06-01,241.97,243.38,241.64,243.36,233.12,68962000,SPY
2017-06-02,243.42,244.35,243.08,244.17,233.9,88666100,SPY
2017-06-05,243.97,244.3,243.76,243.99,233.73,44698800,SPY
2017-06-06,243.34,243.98,243.12,243.21,232.98,50375400,SPY
2017-06-07,243.6,243.92,242.83,243.66,233.41,54144300,SPY
2017-06-08,243.77,244.33,243.17,243.78,233.52,65950700,SPY
2017-06-09,244.09,245.01,241.95,243.41,233.17,132256400,SPY
2017-06-12,243.13,243.42,242.38,243.36,233.12,86108100,SPY
2017-06-13,243.98,244.61,243.58,244.55,234.26,60067000,SPY
2017-06-14,244.86,244.87,243.29,244.24,233.97,78602300,SPY
2017-06-15,242.68,243.91,242.36,243.77,233.52,66464900,SPY
2017-06-16,242.77,242.83,241.63,242.64,233.57,84553100,SPY
2017-06-19,243.59,244.73,243.48,244.66,235.51,65123800,SPY
2017-06-20,244.25,244.26,242.99,243.01,233.92,56906400,SPY
2017-06-21,243.46,243.59,242.41,242.95,233.86,55977600,SPY
2017-06-22,242.96,243.53,242.64,242.84,233.76,44148100,SPY
2017-06-23,242.91,243.51,242.47,243.13,234.04,66986800,SPY
2017-06-26,243.9,244.38,243.05,243.29,234.19,56700500,SPY
2017-06-27,243.04,243.38,241.31,241.33,232.31,82247700,SPY
2017-06-28,242.5,243.72,242.23,243.49,234.38,70042600,SPY
2017-06-29,243.66,243.72,239.96,241.35,232.32,106949700,SPY
2017-06-30,242.28,242.71,241.58,241.8,232.76,86820700,SPY
2017-07-03,242.88,243.38,242.21,242.21,233.15,39153800,SPY
2017-07-05,242.63,243.01,241.7,242.77,233.69,54427600,SPY
2017-07-06,241.89,242.03,240.34,240.55,231.55,65400800,SPY
2017-07-07,241.21,242.28,240.56,242.11,233.06,57972300,SPY
2017-07-10,242.11,242.8,241.76,242.37,233.31,36663300,SPY
2017-07-11,242.37,242.55,240.85,242.19,233.13,50354600,SPY
2017-07-12,243.3,244.2,243.3,244.01,234.89,59610400,SPY
2017-07-13,244.02,244.55,243.76,244.42,235.28,39471600,SPY
2017-07-14,244.42,245.97,244.31,245.56,236.38,60262700,SPY
2017-07-17,245.47,245.91,245.33,245.53,236.35,33531900,SPY
2017-07-18,245.06,245.72,244.67,245.66,236.47,42742500,SPY
2017-07-19,246.02,247.0,246.01,246.99,237.75,51034300,SPY
2017-07-20,247.28,247.42,246.47,247.1,237.86,47135200,SPY
2017-07-21,246.44,246.91,246.18,246.88,237.65,82340800,SPY
2017-07-24,246.79,246.98,246.28,246.82,237.59,46622300,SPY
2017-07-25,247.68,247.8,247.16,247.42,238.17,54915600,SPY
2017-07-26,247.75,247.79,247.13,247.43,238.18,47575400,SPY
2017-07-27,247.96,248.0,245.68,247.2,237.96,70766600,SPY
2017-07-28,246.65,247.06,246.13,246.91,237.68,50088400,SPY
2017-07-31,247.37,247.48,246.53,246.77,237.54,65838700,SPY
2017-08-01,247.46,247.5,246.72,247.32,238.07,55050400,SPY
2017-08-02,247.47,247.6,246.37,247.44,238.19,47211200,SPY
2017-08-03,247.31,247.34,246.64,246.96,237.72,40856000,SPY
2017-08-04,247.52,247.79,246.97,247.41,238.16,60191800,SPY
2017-08-07,247.49,247.87,247.37,247.87,238.6,31995000,SPY
2017-08-08,247.51,248.91,246.83,247.26,238.01,61719400,SPY
2017-08-09,246.47,247.31,246.06,247.25,238.0,62632600,SPY
2017-08-10,246.29,246.44,243.7,243.76,234.64,120479500,SPY
2017-08-11,244.02,244.8,243.75,244.12,234.99,74869900,SPY
2017-08-14,245.59,246.79,245.55,246.54,237.32,73291900,SPY
2017-08-15,246.98,247.0,246.16,246.51,237.29,55242700,SPY
2017-08-16,247.11,247.57,246.45,246.94,237.71,56715500,SPY
2017-08-17,246.24,246.6,243.09,243.09,234.0,128490400,SPY
2017-08-18,242.9,244.19,242.2,242.71,233.63,136748000,SPY
